id,RAJ2000,DEJ2000,release,brickid,objid,type,pstar,gmmcomp,zphot,e_zphot,fclean,fqual,label
8000166639006453.0,41.77884658136,-29.654671179126,8000.0,166639.0,6453.0,PSF,0.0010000000474974513,P0,1.2649999856948853,0.6399999856948853,1.0,0.0,Merger
8000404853000002.0,42.553769627697,12.890392655396,8000.0,404853.0,2.0,REX,0.035999998450279236,R3,0.19099999964237213,0.08299999684095383,1.0,1.0,Merger
8000181874001288.0,42.702982792773,-26.831861323353,8000.0,181874.0,1288.0,REX,0.0020000000949949026,R7,0.9079999923706055,0.14300000667572021,1.0,1.0,Merger
8000329103004213.0,43.800296433381,-0.175787535809,8000.0,329103.0,4213.0,DEV,0.7519999742507935,D1,0.1979999989271164,0.11100000143051147,0.0,0.0,Merger
8000304636000861.0,43.836815867608,-4.58266867401,8000.0,304636.0,861.0,EXP,0.006000000052154064,E4,0.012000000104308128,0.023000000044703484,1.0,1.0,Merger
8000349269000705.0,45.527447995653,3.155669979113,8000.0,349269.0,705.0,REX,0.004000000189989805,R6,0.878000020980835,0.13600000739097595,1.0,1.0,Merger
8000356460000126.0,45.768754101942,4.384206791759,8000.0,356460.0,126.0,EXP,0.8700000047683716,E7,0.7419999837875366,0.1420000046491623,0.0,0.0,Merger
8000316156003405.0,47.206329211997,-2.434088752074,8000.0,316156.0,3405.0,REX,0.003000000026077032,R0,0.5830000042915344,0.13899999856948853,0.0,0.0,Merger
8000147049003230.0,47.803570375732,-33.778026803205,8000.0,147049.0,3230.0,DEV,0.9850000143051147,D3,0.1599999964237213,0.041999999433755875,1.0,1.0,Merger
8000350725002175.0,49.918517222703,3.504873737551,8000.0,350725.0,2175.0,REX,0.019999999552965164,R7,1.3170000314712524,0.3230000138282776,0.0,0.0,Merger
8000136264000584.0,5.120043547375,-36.100109695764,8000.0,136264.0,584.0,PSF,0.0020000000949949026,P0,0.9010000228881836,0.75,1.0,0.0,Merger
8000090933000770.0,50.671577730096,-46.582363432495,8000.0,90933.0,770.0,REX,0.0020000000949949026,R6,0.8960000276565552,0.15299999713897705,1.0,1.0,Merger
8000306106002645.0,52.227258968288,-4.24503963421,8000.0,306106.0,2645.0,PSF,0.0,P2,0.49900001287460327,0.9890000224113464,0.0,0.0,Merger
8000205514002525.0,52.41867771728,-22.300115410217,8000.0,205514.0,2525.0,REX,0.5239999890327454,R6,0.8989999890327454,0.14900000393390656,1.0,1.0,Merger
8000141119005229.0,54.159717102514,-34.921703703686,8000.0,141119.0,5229.0,REX,0.7519999742507935,R7,0.9319999814033508,0.2770000100135803,1.0,1.0,Merger
8000171716000204.0,55.408378873034,-28.867942277111,8000.0,171716.0,204.0,REX,0.003000000026077032,R6,0.8009999990463257,0.08500000089406967,1.0,1.0,Merger
8000249300002340.0,56.304761685486,-14.29490759625,8000.0,249300.0,2340.0,REX,0.01600000075995922,R6,1.3049999475479126,0.21699999272823334,1.0,1.0,Merger
8000243726000253.0,56.577091920065,-15.364017683818,8000.0,243726.0,253.0,PSF,0.004000000189989805,P2,-0.1599999964237213,0.4880000054836273,0.0,0.0,Merger
8000200212000739.0,56.657856753204,-23.193877695234,8000.0,200212.0,739.0,PSF,0.0020000000949949026,P6,0.527999997138977,0.37400001287460327,0.0,0.0,Merger
8000310442002575.0,57.797778342054,-3.53048293881,8000.0,310442.0,2575.0,EXP,0.0010000000474974513,E3,0.4959999918937683,0.04800000041723251,1.0,1.0,Merger
8000117160003397.0,59.618095139755,-40.228017547663,8000.0,117160.0,3397.0,PSF,0.0010000000474974513,P2,-0.0820000022649765,0.492000013589859,0.0,0.0,Merger
8000042303002988.0,61.63926408802,-60.722091863558,8000.0,42303.0,2988.0,REX,0.02800000086426735,R8,0.7789999842643738,0.09200000017881393,1.0,1.0,Merger
8000037504001089.0,63.698601268534,-62.397363665264,8000.0,37504.0,1089.0,PSF,0.02800000086426735,P4,1.5390000343322754,0.38100001215934753,0.0,0.0,Merger
8000122728004918.0,64.21774087426,-38.956711387993,8000.0,122728.0,4918.0,REX,0.8330000042915344,R9,0.1940000057220459,0.15800000727176666,0.0,0.0,Merger
8000034882002820.0,65.011239493292,-63.520780338651,8000.0,34882.0,2820.0,REX,0.25999999046325684,R9,0.07599999755620956,0.13699999451637268,0.0,0.0,Merger
8000204239004181.0,67.949428797212,-22.490004986539,8000.0,204239.0,4181.0,REX,0.003000000026077032,R7,1.0449999570846558,0.11100000143051147,1.0,1.0,Merger
8000281829000491.0,68.506431424441,-8.584010470736,8000.0,281829.0,491.0,PSF,0.035999998450279236,P2,0.6439999938011169,0.5400000214576721,0.0,0.0,Merger
8000089007003590.0,69.06031285491,-46.949404928504,8000.0,89007.0,3590.0,EXP,0.007000000216066837,E8,0.5009999871253967,0.14900000393390656,1.0,1.0,Merger
8000463521001828.0,7.42138783235,23.707862892366,8000.0,463521.0,1828.0,DEV,0.01899999938905239,D1,0.164000004529953,0.014999999664723873,0.0,0.0,Merger
8000300441000273.0,72.104616184563,-5.361592767615,8000.0,300441.0,273.0,PSF,0.5519999861717224,P2,0.9819999933242798,0.8140000104904175,1.0,0.0,Merger
8000191060000184.0,72.225220471771,-25.121080010375,8000.0,191060.0,184.0,EXP,0.6949999928474426,E5,0.46299999952316284,0.3230000138282776,1.0,0.0,Merger
8000106400001525.0,74.242973720581,-42.810221592568,8000.0,106400.0,1525.0,REX,0.0010000000474974513,R6,1.1540000438690186,0.1509999930858612,1.0,1.0,Merger
8000225881004529.0,78.730588301267,-18.47229856965,8000.0,225881.0,4529.0,REX,0.02199999988079071,R3,0.28700000047683716,0.08500000089406967,0.0,0.0,Merger
8000040937008954.0,79.213403726614,-61.176998219166,8000.0,40937.0,8954.0,REX,0.020999999716877937,R4,0.4819999933242798,0.03500000014901161,1.0,1.0,Merger
8000142386000201.0,79.564530137052,-34.867718772635,8000.0,142386.0,201.0,REX,0.5649999976158142,R7,0.8500000238418579,0.3240000009536743,1.0,1.0,Merger
8000326080005675.0,8.050495582961,-0.682391604617,8000.0,326080.0,5675.0,REX,0.020999999716877937,R4,0.8069999814033508,0.07599999755620956,1.0,1.0,Merger
8000389183001195.0,8.586371987892,10.198691100686,8000.0,389183.0,1195.0,DEV,0.2669999897480011,D7,0.0,0.02199999988079071,0.0,0.0,Merger
8000221807001353.0,83.809080327738,-19.33145141524,8000.0,221807.0,1353.0,DEV,0.012000000104308128,D9,0.7149999737739563,0.06300000101327896,1.0,1.0,Merger
8000072997002419.0,84.176235263992,-51.24262008614,8000.0,72997.0,2419.0,REX,0.003000000026077032,R4,0.5680000185966492,0.04600000008940697,1.0,1.0,Merger
8000082283001879.0,87.583428372274,-48.781604085079,8000.0,82283.0,1879.0,REX,0.017000000923871994,R5,1.0839999914169312,0.4790000021457672,1.0,0.0,Merger
8000141236006049.0,89.579799979586,-34.89668638705,8000.0,141236.0,6049.0,DEV,0.4650000035762787,D4,0.33000001311302185,0.12099999934434891,0.0,0.0,Merger
8000045792002949.0,9.136119567058,-59.489979400986,8000.0,45792.0,2949.0,EXP,0.019999999552965164,E8,0.4560000002384186,0.0729999989271164,1.0,1.0,Merger
8000082077002621.0,9.549025748116,-48.726074974395,8000.0,82077.0,2621.0,EXP,0.04100000113248825,E1,0.36500000953674316,0.11400000005960464,1.0,1.0,Merger
8000078525004461.0,91.53467580629,-49.654992738461,8000.0,78525.0,4461.0,PSF,0.7250000238418579,P2,1.7410000562667847,1.1069999933242798,1.0,0.0,Merger
8000149604001055.0,92.769641534553,-33.305815470927,8000.0,149604.0,1055.0,PSF,0.9879999756813049,P4,2.9200000762939453,0.7929999828338623,1.0,0.0,Merger
8000127045003122.0,1.747886126394,-37.993892132812,8000.0,127045.0,3122.0,DEV,0.2070000022649765,D1,0.19099999964237213,0.019999999552965164,1.0,1.0,
8000400473003819.0,1.95276614016,12.331097031934,8000.0,400473.0,3819.0,REX,0.0020000000949949026,R4,0.48500001430511475,0.1120000034570694,1.0,1.0,
8001575622000178.0,114.355104169191,47.639099324348,8001.0,575622.0,178.0,DEV,0.8059999942779541,D7,0.28999999165534973,0.02199999988079071,0.0,0.0,
8001564649001125.0,114.641727613961,44.962346767806,8001.0,564649.0,1125.0,DEV,0.012000000104308128,D9,0.6079999804496765,0.061000000685453415,1.0,1.0,
8000487274001581.0,119.816350127269,28.199467731456,8000.0,487274.0,1581.0,COMP,0.09700000286102295,C9,0.21799999475479126,0.017000000923871994,0.0,0.0,
8000318910006347.0,15.691155994516,-1.890321707898,8000.0,318910.0,6347.0,COMP,0.10999999940395355,C2,0.21400000154972076,0.023000000044703484,1.0,1.0,
8001524082000706.0,151.785164639257,35.674278134023,8001.0,524082.0,706.0,DEV,0.035999998450279236,D2,0.17900000512599945,0.013000000268220901,1.0,1.0,
8000342497002969.0,152.339693415657,2.032872938245,8000.0,342497.0,2969.0,REX,0.0020000000949949026,R0,0.5899999737739563,0.35899999737739563,1.0,0.0,
8000346820000484.0,153.133223713169,2.651699430888,8000.0,346820.0,484.0,DEV,0.04699999839067459,D2,0.2460000067949295,0.010999999940395355,1.0,1.0,
8001509805001628.0,164.022752038061,32.758321382959,8001.0,509805.0,1628.0,PSF,0.07199999690055847,P2,0.6579999923706055,0.3580000102519989,1.0,0.0,
8000172846004142.0,17.29799659083,-28.489315855404,8000.0,172846.0,4142.0,PSF,0.8309999704360962,P8,2.953000068664551,0.8629999756813049,1.0,0.0,
8000346891001561.0,170.972876607216,2.706735132663,8000.0,346891.0,1561.0,REX,0.006000000052154064,R5,0.8460000157356262,0.28700000047683716,1.0,1.0,
8000351218000792.0,173.263752258371,3.423023983008,8000.0,351218.0,792.0,PSF,0.972000002861023,P4,2.4130001068115234,0.5410000085830688,1.0,0.0,
8000333960004097.0,178.058874728075,0.554412641427,8000.0,333960.0,4097.0,REX,0.0020000000949949026,R4,0.49799999594688416,0.05000000074505806,1.0,1.0,
8000483675002732.0,183.878166289716,27.496702081829,8000.0,483675.0,2732.0,REX,0.14300000667572021,R0,0.5139999985694885,0.2460000067949295,1.0,1.0,
8000431119002587.0,2.511406828404,17.763227825955,8000.0,431119.0,2587.0,REX,0.023000000044703484,R7,0.8740000128746033,0.11100000143051147,1.0,1.0,
8000406884001349.0,203.099189602331,13.188593092208,8000.0,406884.0,1349.0,REX,0.03700000047683716,R3,0.19200000166893005,0.04600000008940697,1.0,1.0,
8000309590002577.0,204.489657126234,-3.768202067907,8000.0,309590.0,2577.0,PSF,0.009999999776482582,P2,0.40299999713897705,0.10700000077486038,1.0,1.0,
8000431914003785.0,210.86531785156,17.833959430445,8000.0,431914.0,3785.0,REX,0.01899999938905239,R3,0.3970000147819519,0.06700000166893005,1.0,1.0,
8000397059004419.0,211.011679853227,11.592900238541,8000.0,397059.0,4419.0,REX,0.2759999930858612,R3,0.17499999701976776,0.07000000029802322,1.0,1.0,
8000464276001077.0,213.304868833425,23.693444656668,8000.0,464276.0,1077.0,PSF,0.9860000014305115,P8,3.1589999198913574,0.6129999756813049,1.0,0.0,
8000312519002326.0,217.757518218674,-3.255337105353,8000.0,312519.0,2326.0,EXP,0.012000000104308128,E0,0.5329999923706055,0.06499999761581421,1.0,1.0,
8000456342001825.0,221.467254768741,22.225728815676,8000.0,456342.0,1825.0,REX,0.012000000104308128,R3,0.5730000138282776,0.07900000363588333,1.0,1.0,
8000370071000503.0,222.017530671044,6.646323959466,8000.0,370071.0,503.0,REX,0.0010000000474974513,R0,0.6420000195503235,0.14499999582767487,1.0,1.0,
8000348537002039.0,222.260559790348,2.96046523123,8000.0,348537.0,2039.0,REX,0.44999998807907104,R3,0.39399999380111694,0.061000000685453415,1.0,1.0,
8001518417002796.0,224.387377944385,34.57273514013,8001.0,518417.0,2796.0,PSF,0.02500000037252903,P2,1.4229999780654907,1.5199999809265137,0.0,0.0,
8000346301003601.0,23.372390422942,2.738462103565,8000.0,346301.0,3601.0,EXP,0.10700000077486038,E3,0.4259999990463257,0.03700000047683716,1.0,1.0,
8000416779000316.0,231.616859677941,14.888352288702,8000.0,416779.0,316.0,PSF,0.009999999776482582,P8,2.5880000591278076,0.8019999861717224,1.0,0.0,
8000360074003780.0,231.69924860984,5.060563881164,8000.0,360074.0,3780.0,REX,0.004000000189989805,R6,0.7139999866485596,0.20600000023841858,1.0,1.0,
8000367246004888.0,231.845602356452,6.334472967507,8000.0,367246.0,4888.0,REX,0.03400000184774399,R2,0.609000027179718,0.4230000078678131,1.0,0.0,
8000351458005114.0,233.429764401638,3.606608042582,8000.0,351458.0,5114.0,REX,0.0,R7,1.1610000133514404,0.4169999957084656,1.0,1.0,
8001633945001380.0,235.011531259994,66.203958873097,8001.0,633945.0,1380.0,PSF,0.33899998664855957,P2,0.2669999897480011,0.11900000274181366,1.0,0.0,
8000344270003024.0,235.52538351099,2.261883847487,8000.0,344270.0,3024.0,PSF,0.8880000114440918,P2,0.8679999709129333,0.9160000085830688,0.0,0.0,
8000394333001399.0,236.927712165288,10.929487360036,8000.0,394333.0,1399.0,DEV,0.0010000000474974513,D9,0.6119999885559082,0.05000000074505806,1.0,1.0,
8000423745004843.0,237.713484793955,16.358322949899,8000.0,423745.0,4843.0,REX,0.004000000189989805,R4,0.5009999871253967,0.05900000035762787,1.0,1.0,
8001506407000946.0,240.377410900024,31.91717971352,8001.0,506407.0,946.0,PSF,0.0010000000474974513,P6,0.6660000085830688,0.18700000643730164,1.0,1.0,
8000373014004350.0,242.904188153123,7.320101976397,8000.0,373014.0,4350.0,PSF,0.9729999899864197,P4,1.5360000133514404,1.531999945640564,0.0,0.0,
8000352941000703.0,244.81393866211,3.654199202397,8000.0,352941.0,703.0,PSF,0.004999999888241291,P6,0.5429999828338623,0.10400000214576721,1.0,1.0,
8000391541000255.0,247.142370876589,10.383736479514,8000.0,391541.0,255.0,PSF,0.2750000059604645,P5,1.1510000228881836,0.5350000262260437,0.0,0.0,
8001513710003881.0,247.653715078854,33.571576360922,8001.0,513710.0,3881.0,PSF,0.9819999933242798,P4,3.765000104904175,0.6620000004768372,1.0,0.0,
8000329919006697.0,247.845094308431,-0.167632724032,8000.0,329919.0,6697.0,PSF,0.9980000257492065,P2,0.8610000014305115,0.7099999785423279,1.0,0.0,
8000208088003738.0,25.870953632657,-21.726450039766,8000.0,208088.0,3738.0,REX,0.003000000026077032,R2,0.9559999704360962,0.2750000059604645,1.0,1.0,
8000476193001062.0,252.604772862999,25.925670872639,8000.0,476193.0,1062.0,REX,0.01899999938905239,R7,0.8140000104904175,0.1340000033378601,1.0,1.0,
8000490295001953.0,257.8947801121,28.710807651255,8000.0,490295.0,1953.0,PSF,0.164000004529953,P3,0.7020000219345093,0.1770000010728836,1.0,1.0,
8001654219000616.0,261.162301847902,77.410278344024,8001.0,654219.0,616.0,PSF,0.026000000536441803,P3,0.6520000100135803,0.17100000381469727,1.0,1.0,
8000494098004186.0,265.07164530233,29.532859964052,8000.0,494098.0,4186.0,EXP,0.007000000216066837,E3,0.3610000014305115,0.04899999871850014,1.0,1.0,
8000499099003935.0,266.586164092225,30.5275170944,8000.0,499099.0,3935.0,REX,0.9769999980926514,R4,0.210999995470047,0.10499999672174454,1.0,1.0,
8000426621006972.0,267.112785229446,16.811754095061,8000.0,426621.0,6972.0,DEV,0.00800000037997961,D3,0.9020000100135803,0.12300000339746475,1.0,1.0,
8001606241004244.0,272.788648296197,56.334088856562,8001.0,606241.0,4244.0,REX,0.0020000000949949026,R1,0.6790000200271606,0.257999986410141,1.0,1.0,
8001583664003529.0,273.839271705792,49.791157412611,8001.0,583664.0,3529.0,PSF,0.31299999356269836,P2,0.5040000081062317,0.3230000138282776,1.0,0.0,
8001639020002720.0,278.050974917319,68.53563381752,8001.0,639020.0,2720.0,DEV,0.10199999809265137,D7,0.2199999988079071,0.013000000268220901,1.0,1.0,
8000385004000430.0,29.48714436312,9.404424314606,8000.0,385004.0,430.0,PSF,0.017000000923871994,P2,-0.0729999989271164,0.7149999737739563,0.0,0.0,
8000311664002566.0,3.57461858664,-3.260004918727,8000.0,311664.0,2566.0,COMP,0.03400000184774399,C3,0.2879999876022339,0.026000000536441803,1.0,1.0,
8000424335003387.0,31.196166505316,16.593310004203,8000.0,424335.0,3387.0,DEV,0.02800000086426735,D7,0.23199999332427979,0.012000000104308128,1.0,1.0,
8000343141006359.0,313.400308870033,2.093984447727,8000.0,343141.0,6359.0,PSF,0.5759999752044678,P2,0.597000002861023,0.45100000500679016,1.0,0.0,
8000077242001070.0,314.91564841306,-50.305895121268,8000.0,77242.0,1070.0,REX,0.004999999888241291,R4,0.5849999785423279,0.09700000286102295,1.0,1.0,
8000253404003678.0,32.426203366645,-13.495759350686,8000.0,253404.0,3678.0,REX,0.9710000157356262,R6,1.0119999647140503,0.1289999932050705,0.0,0.0,
8000325903002238.0,323.800663864895,-1.055813210562,8000.0,325903.0,2238.0,COMP,0.00800000037997961,C9,0.3630000054836273,0.027000000700354576,0.0,0.0,
8000463367002302.0,325.678511719839,23.468145207797,8000.0,463367.0,2302.0,PSF,0.009999999776482582,P2,0.05900000035762787,0.6660000085830688,0.0,0.0,
8000098789004892.0,328.922047543463,-44.69965557067,8000.0,98789.0,4892.0,REX,0.007000000216066837,R0,0.875,0.546999990940094,0.0,0.0,
8000308653002723.0,329.841438783199,-3.976406040475,8000.0,308653.0,2723.0,REX,0.014000000432133675,R7,0.7710000276565552,0.09600000083446503,1.0,1.0,
8000187013003873.0,33.645286676108,-25.753423284903,8000.0,187013.0,3873.0,REX,0.03200000151991844,R0,0.5099999904632568,0.13899999856948853,1.0,1.0,
8000143423004647.0,34.47654274362,-34.393377584228,8000.0,143423.0,4647.0,REX,0.003000000026077032,R7,0.5090000033378601,0.2770000100135803,1.0,1.0,
8000361973003336.0,347.844008378495,5.280917756257,8000.0,361973.0,3336.0,REX,0.0020000000949949026,R4,0.382999986410141,0.0820000022649765,1.0,1.0,
8000112590001715.0,353.563521017843,-41.533985619106,8000.0,112590.0,1715.0,PSF,0.008999999612569809,P9,1.1929999589920044,0.44999998807907104,1.0,0.0,
8000057341003652.0,355.43302068394,-55.963726086328,8000.0,57341.0,3652.0,EXP,0.125,E9,0.2029999941587448,0.013000000268220901,1.0,1.0,
8000494421001954.0,357.646221732696,29.495709642944,8000.0,494421.0,1954.0,DEV,0.04699999839067459,D7,0.1599999964237213,0.014999999664723873,0.0,0.0,
8000105122003989.0,358.971190954613,-43.179392578741,8000.0,105122.0,3989.0,REX,0.0010000000474974513,R7,0.972000002861023,0.18700000643730164,1.0,1.0,
8000261855004322.0,37.061167665981,-11.963010200724,8000.0,261855.0,4322.0,DEV,0.06300000101327896,D1,0.2070000022649765,0.019999999552965164,1.0,1.0,
8000178011001132.0,38.769993627806,-27.571634481071,8000.0,178011.0,1132.0,REX,0.004999999888241291,R4,0.36399999260902405,0.08399999886751175,1.0,1.0,
8000123778005792.0,41.065266461475,-38.657698727414,8000.0,123778.0,5792.0,REX,0.37400001287460327,R7,0.4690000116825104,0.14000000059604645,1.0,1.0,
8000431272002506.0,42.639361712715,17.76897148963,8000.0,431272.0,2506.0,REX,0.003000000026077032,R0,0.6179999709129333,0.3269999921321869,1.0,0.0,
8000239526001660.0,47.475268577114,-16.071178086944,8000.0,239526.0,1660.0,PSF,0.01600000075995922,P0,1.24399995803833,0.7289999723434448,1.0,0.0,
8000170438002329.0,50.951315752455,-29.049231970873,8000.0,170438.0,2329.0,DEV,0.054999999701976776,D1,0.18199999630451202,0.014000000432133675,1.0,1.0,
8000286100005073.0,66.157714177814,-7.652839030313,8000.0,286100.0,5073.0,PSF,0.012000000104308128,P2,0.0820000022649765,0.7799999713897705,0.0,0.0,
8000127253002480.0,67.630004235255,-38.041635691604,8000.0,127253.0,2480.0,EXP,0.023000000044703484,E4,0.15199999511241913,0.026000000536441803,1.0,1.0,
8000435254000661.0,7.464135526868,18.403525966877,8000.0,435254.0,661.0,DEV,0.032999999821186066,D2,0.1770000010728836,0.009999999776482582,1.0,1.0,
8000201634002570.0,82.418774795569,-23.055144600955,8000.0,201634.0,2570.0,PSF,0.004999999888241291,P5,1.649999976158142,0.5090000033378601,1.0,1.0,
8000048178004095.0,88.345445086902,-58.636899591513,8000.0,48178.0,4095.0,PSF,0.0,P4,2.5169999599456787,0.6790000200271606,0.0,0.0,
8000047435001313.0,90.702580802206,-59.054005512563,8000.0,47435.0,1313.0,PSF,0.8999999761581421,P4,1.6640000343322754,0.5929999947547913,1.0,0.0,
8000099908000600.0,0.128919722065,-44.281579841322,8000.0,99908.0,600.0,PSF,0.0020000000949949026,P4,0.3070000112056732,0.4519999921321869,0.0,0.0,
8000377772003001.0,1.71812864267,8.343607270786,8000.0,377772.0,3001.0,PSF,0.06599999964237213,P1,1.0219999551773071,0.26499998569488525,0.0,0.0,
8001574620002676.0,104.250385078904,47.537386055729,8001.0,574620.0,2676.0,REX,0.003000000026077032,R7,0.9940000176429749,0.38499999046325684,0.0,0.0,
8001587841001959.0,105.080292593307,50.996046759341,8001.0,587841.0,1959.0,PSF,1.0,P2,0.7879999876022339,0.7900000214576721,0.0,0.0,
8001614402001689.0,106.494354893039,58.966155333368,8001.0,614402.0,1689.0,PSF,0.010999999940395355,P9,0.9039999842643738,0.3179999887943268,1.0,1.0,
8001605872002253.0,107.802816772592,56.249919149758,8001.0,605872.0,2253.0,PSF,0.0020000000949949026,P8,0.9679999947547913,0.7559999823570251,0.0,0.0,
8000491032004202.0,108.090456123053,29.059386714947,8000.0,491032.0,4202.0,PSF,0.0,P3,0.8619999885559082,0.3179999887943268,0.0,0.0,
8000493551001260.0,108.278192147952,29.437947626987,8000.0,493551.0,1260.0,PSF,0.9919999837875366,P4,2.8359999656677246,1.281999945640564,1.0,0.0,
8000487234004084.0,108.397891584396,28.298170662212,8000.0,487234.0,4084.0,PSF,0.9980000257492065,P4,1.7130000591278076,1.5509999990463257,0.0,0.0,
8001588761002251.0,109.819341668993,51.285317224285,8001.0,588761.0,2251.0,PSF,0.9369999766349792,P4,1.8029999732971191,0.6800000071525574,0.0,0.0,
8000496970004045.0,11.004327384124,30.33747791529,8000.0,496970.0,4045.0,PSF,0.1979999989271164,P1,0.9110000133514404,0.2709999978542328,1.0,1.0,
8000214755000498.0,11.490689499699,-20.60865171983,8000.0,214755.0,498.0,PSF,0.09700000286102295,P2,1.3079999685287476,0.7160000205039978,0.0,0.0,
8001657202000922.0,111.128847508255,80.156208295734,8001.0,657202.0,922.0,REX,0.039000000804662704,R3,0.1979999989271164,0.05700000002980232,1.0,1.0,
8000449234002281.0,113.048003173258,20.977384053488,8000.0,449234.0,2281.0,DEV,0.041999999433755875,D7,0.04399999976158142,0.01899999938905239,0.0,0.0,
8001516857003383.0,113.093508109325,34.337732274697,8001.0,516857.0,3383.0,PSF,0.6930000185966492,P8,-0.746999979019165,0.6370000243186951,0.0,0.0,
8001581371002745.0,114.358001256875,49.307250789238,8001.0,581371.0,2745.0,REX,0.004999999888241291,R1,0.8270000219345093,0.2240000069141388,0.0,0.0,
8000501063002816.0,116.816498196045,30.984965992745,8000.0,501063.0,2816.0,REX,0.08699999749660492,R7,0.6549999713897705,0.08299999684095383,1.0,1.0,
8001525147000960.0,119.360383694343,35.947401230998,8001.0,525147.0,960.0,PSF,0.9879999756813049,P4,3.00600004196167,0.9110000133514404,0.0,0.0,
8000374961001022.0,12.99019296134,7.68283357413,8000.0,374961.0,1022.0,REX,0.03200000151991844,R6,0.6029999852180481,0.1679999977350235,0.0,0.0,
8001530943001292.0,120.185101391604,37.2074376992,8001.0,530943.0,1292.0,PSF,0.4830000102519989,P2,1.7580000162124634,0.8429999947547913,0.0,0.0,
8000471813003215.0,120.323287978302,25.281062016387,8000.0,471813.0,3215.0,REX,0.004000000189989805,R3,0.3889999985694885,0.06800000369548798,1.0,1.0,
8001565686002393.0,120.3639281655,45.282082830796,8001.0,565686.0,2393.0,PSF,0.7089999914169312,P4,1.3639999628067017,1.7259999513626099,1.0,0.0,
8001651000001173.0,120.974930713854,75.202992803754,8001.0,651000.0,1173.0,EXP,0.004999999888241291,E3,0.4580000042915344,0.050999999046325684,1.0,1.0,
8000392462002980.0,121.194637742092,10.769997886268,8000.0,392462.0,2980.0,PSF,0.9829999804496765,P4,2.1050000190734863,0.6290000081062317,0.0,0.0,
8000419137001547.0,121.642554810077,15.440563356595,8000.0,419137.0,1547.0,DEV,0.0020000000949949026,D2,0.38999998569488525,0.02500000037252903,1.0,1.0,
8001634919000181.0,121.832975885133,66.63224963932,8001.0,634919.0,181.0,PSF,0.9940000176429749,P2,3.615000009536743,2.1089999675750732,1.0,0.0,
8000457308003694.0,122.423326573481,22.555139036324,8000.0,457308.0,3694.0,PSF,0.9359999895095825,P8,4.710000038146973,0.7889999747276306,0.0,0.0,
8000450622000922.0,124.347220511366,21.157709079955,8000.0,450622.0,922.0,PSF,0.9810000061988831,P2,0.5249999761581421,1.5080000162124634,1.0,0.0,
8000306398000359.0,125.342157470924,-4.359856945678,8000.0,306398.0,359.0,PSF,0.9929999709129333,P4,2.367000102996826,0.7279999852180481,1.0,0.0,
8000327989004437.0,125.366829537895,-0.421399925118,8000.0,327989.0,4437.0,DEV,0.1589999943971634,D7,0.1940000057220459,0.03700000047683716,0.0,0.0,
8001642383000382.0,128.707347598549,70.155978267463,8001.0,642383.0,382.0,PSF,0.925000011920929,P4,2.3310000896453857,1.934999942779541,0.0,0.0,
8000353916000300.0,128.714797490461,3.881909445288,8000.0,353916.0,300.0,PSF,0.0020000000949949026,P3,1.062000036239624,0.3019999861717224,1.0,1.0,
8000453323002075.0,128.818971441926,21.728520844467,8000.0,453323.0,2075.0,REX,0.004000000189989805,R0,0.7760000228881836,0.5040000081062317,1.0,0.0,
8000502340003506.0,129.059174283951,31.304948067193,8000.0,502340.0,3506.0,DEV,0.004000000189989805,D9,0.6690000295639038,0.052000001072883606,1.0,1.0,
8001622328001073.0,129.129936575783,61.706485011353,8001.0,622328.0,1073.0,PSF,0.09200000017881393,P2,1.6920000314712524,0.5989999771118164,0.0,0.0,
8001654417002950.0,129.218948669426,77.827737980815,8001.0,654417.0,2950.0,PSF,0.0010000000474974513,P3,2.7190001010894775,0.4180000126361847,0.0,0.0,
8000062345000007.0,13.300382000881,-54.36928589637,8000.0,62345.0,7.0,PSF,0.003000000026077032,P2,0.5130000114440918,0.2939999997615814,0.0,0.0,
8000436644003703.0,13.307723618211,18.845507416122,8000.0,436644.0,3703.0,EXP,0.1289999932050705,E9,0.06199999898672104,0.04699999839067459,0.0,0.0,
8000384941000184.0,13.573710957162,9.381570798979,8000.0,384941.0,184.0,REX,0.0020000000949949026,R5,1.187999963760376,0.20399999618530273,1.0,1.0,
8001655325002501.0,132.036548991833,78.534056675076,8001.0,655325.0,2501.0,PSF,0.9929999709129333,P2,0.828000009059906,1.9730000495910645,0.0,0.0,
8000438461002173.0,132.26479670453,18.984474645715,8000.0,438461.0,2173.0,PSF,0.3199999928474426,P8,1.187999963760376,0.7649999856948853,1.0,0.0,
8000497390001540.0,132.58932782425,30.220815578595,8000.0,497390.0,1540.0,REX,0.0,R6,1.0470000505447388,0.11400000005960464,1.0,1.0,
8000501119003182.0,133.237761336437,31.078192529117,8000.0,501119.0,3182.0,PSF,0.007000000216066837,P6,0.460999995470047,0.26100000739097595,0.0,0.0,
8001513329000243.0,133.695402525715,33.389550142041,8001.0,513329.0,243.0,PSF,0.029999999329447746,P9,0.9549999833106995,0.27300000190734863,1.0,1.0,
8001584233000353.0,133.690942088978,49.895412996568,8001.0,584233.0,353.0,REX,0.0010000000474974513,R7,0.40700000524520874,0.12300000339746475,1.0,1.0,
8001579539000394.0,138.818641286491,48.671404790116,8001.0,579539.0,394.0,DEV,0.08100000023841858,D7,0.06300000101327896,0.03099999949336052,0.0,0.0,
